ParentEduc,TestPrep,WklyStudyHours,ReadingScore,WritingScore,MathScore
5,1,3,72,66,59
1,1,2,72,78,60
2,1,2,37,32,37
5,1,1,76,78,68
1,1,2,71,69,64
3,1,3,30,29,37
3,1,2,49,44,32
5,1,2,68,70,59
5,1,2,71,74,72
1,1,2,62,51,56
4,2,2,74,76,70
4,1,1,61,55,49
3,2,1,55,65,68
3,2,1,59,52,49
4,1,2,77,73,96
4,2,2,85,93,94
1,2,1,76,74,66
3,1,3,44,42,40
2,1,2,79,75,68
5,1,2,32,26,27
2,1,2,41,28,37
2,1,2,90,82,62
4,1,2,72,74,75
2,2,2,70,73,60
5,1,2,54,54,55
2,1,2,46,44,51
2,2,2,63,59,70
5,1,2,54,61,51
3,1,3,72,70,53
2,1,1,76,73,89
4,1,2,78,78,82
1,1,3,59,49,43
4,1,1,50,50,61
3,1,3,63,61,54
3,1,3,61,59,63
6,2,1,78,85,73
3,1,2,66,60,52
1,1,2,69,63,52
2,1,2,83,80,64
5,2,2,100,99,86
1,1,2,87,83,91
1,1,1,65,56,60
5,2,2,75,72,75
3,1,2,61,58,67
2,2,3,68,71,57
3,1,1,64,68,76
1,1,2,54,58,50
5,1,2,93,96,90
3,2,1,92,88,92
1,1,2,64,58,44
3,1,3,75,76,82
5,1,1,80,78,67
2,1,2,65,69,62
4,2,2,80,80,86
3,1,1,52,50,42
3,1,2,58,56,57
1,1,2,46,45,62
2,1,2,71,67,78
1,2,3,63,70,57
6,1,3,67,67,57
4,1,2,63,66,61
3,1,1,52,42,46
4,1,2,53,59,48
4,1,2,59,59,59
1,1,3,87,79,73
3,2,1,65,73,64
4,2,1,66,71,71
6,1,2,90,86,69
5,2,2,76,79,82
1,1,3,56,61,71
2,1,2,53,51,30
1,1,1,71,70,68
2,1,2,93,90,99
5,2,1,79,85,69
2,2,1,81,81,77
4,1,2,49,47,57
4,2,2,91,88,77
1,1,2,82,82,70
3,2,3,96,94,84
1,1,2,59,62,54
2,2,1,54,54,33
3,1,3,69,62,62
5,1,2,83,77,74
1,1,2,80,74,74
4,1,2,72,70,65
3,1,2,78,80,66
3,1,2,82,78,78
2,1,2,37,41,49
4,1,2,60,52,53
5,1,2,42,37,49
3,1,2,71,65,82
2,1,2,93,89,95
3,2,2,71,76,66
1,2,3,70,72,80
3,2,2,92,94,96
5,1,2,90,92,90
1,2,3,85,75,85
4,1,2,56,59,54
5,1,1,60,68,60
3,1,1,86,84,96
2,1,2,86,82,78
4,1,3,77,75,63
1,1,3,66,65,63
1,1,3,59,55,57
3,1,3,97,89,98
1,2,2,73,70,79
3,1,2,63,55,63
3,2,2,82,80,69
2,1,2,50,54,51
2,1,1,47,50,55
5,1,1,72,74,71
6,2,1,95,95,69
4,2,2,85,89,70
2,1,2,71,65,52
3,2,1,70,76,65
1,1,1,54,46,32
1,2,2,45,45,44
1,1,2,60,47,50
4,1,2,86,84,78
2,1,2,67,59,65
6,1,1,66,64,63
5,1,1,65,67,67
2,2,2,53,54,50
5,1,2,76,80,68
3,1,2,80,72,85
4,1,1,81,77,73
1,1,2,64,60,51
2,1,2,73,75,76
2,1,2,69,71,80
4,1,2,82,84,86
4,1,2,35,35,23
1,2,2,55,56,66
1,2,2,82,80,62
2,1,2,64,56,67
1,1,1,78,74,70
5,2,3,82,88,74
3,1,1,50,43,49
5,2,1,56,53,63
3,2,1,68,71,71
4,1,2,66,68,55
3,1,1,77,78,64
3,1,1,60,59,66
5,1,1,46,44,43
4,1,2,79,76,66
3,2,3,87,81,88
4,1,2,71,68,66
2,2,2,88,92,79
2,2,2,81,82,90
3,1,1,80,79,61
1,1,2,64,65,57
3,1,3,71,63,75
1,1,2,65,62,76
2,1,2,64,66,71
3,1,2,92,87,97
2,1,2,59,60,75
4,2,2,90,97,99
1,1,2,59,60,75
6,1,1,57,50,59
1,2,2,56,57,45
5,1,2,77,75,83
1,1,1,44,30,35
1,2,2,45,44,58
2,2,1,64,63,63
3,1,1,85,72,77
5,1,1,81,81,65
5,1,1,65,64,70
3,2,2,85,78,81
3,1,2,55,57,51
3,1,2,89,89,88
1,1,3,30,30,43
3,2,3,55,61,59
3,2,2,77,74,63
3,2,2,74,78,74
3,1,2,64,66,67
3,1,2,85,87,93
6,1,2,77,77,69
3,1,1,68,57,65
5,1,1,54,52,43
4,1,2,88,84,93
4,1,1,96,98,85
1,1,2,82,78,76
3,1,3,76,64,70
2,1,3,55,44,48
3,1,1,80,74,80
4,2,2,66,65,81
5,1,2,87,87,75
3,1,2,59,56,55
2,2,2,89,93,82
2,1,2,65,61,63
4,1,2,78,83,70
6,1,3,97,93,91
3,1,2,80,73,74
3,2,2,78,84,96
3,1,2,82,76,91
3,1,2,57,61,60
3,1,2,73,70,67
5,1,2,54,59,44
5,1,2,72,70,75
6,1,1,53,53,53
1,2,3,50,56,55
5,1,2,83,85,71
3,1,2,72,69,68
4,1,2,55,59,62
1,1,3,69,69,60
5,1,1,73,74,85
5,1,1,43,41,54
4,1,2,43,39,31
4,2,2,72,76,77
4,1,1,69,67,81
2,1,2,91,94,87
4,1,2,84,82,80
1,1,2,56,56,62
3,1,1,77,73,62
1,1,3,60,58,55
4,1,1,73,69,78
3,2,1,48,49,58
4,2,2,83,81,83
5,2,1,62,57,62
6,1,2,100,90,99
3,2,1,44,50,56
4,2,2,92,90,97
3,1,3,59,59,49
2,1,3,81,84,91
4,1,2,42,45,31
2,1,2,66,65,54
3,1,1,62,58,55
3,2,2,75,69,57
6,2,1,62,64,69
4,1,1,75,76,68
3,1,2,81,78,72
4,1,1,77,88,70
1,1,2,58,56,52
4,2,1,50,48,50
2,1,3,79,76,71
5,1,1,61,59,59
6,1,1,63,65,58
4,1,3,36,36,39
6,1,3,56,53,58
2,2,2,73,73,74
2,1,3,73,72,82
3,2,2,99,98,96
3,1,2,45,45,46
5,1,2,82,87,100
5,2,2,98,99,92
3,2,1,74,77,67
3,2,1,47,50,46
1,2,2,71,79,73
2,1,2,50,40,58
1,1,3,41,33,38
2,2,1,71,70,77
1,1,2,53,54,66
4,1,2,69,64,54
2,1,1,37,34,37
3,1,2,76,77,71
1,1,1,60,51,58
3,1,2,76,73,74
5,1,1,99,100,91
5,1,2,42,39,36
5,1,2,91,92,76
5,2,2,75,82,76
3,1,2,70,72,81
4,1,2,58,52,56
4,1,2,75,76,76
5,2,2,89,94,71
5,1,3,83,85,87
3,1,1,76,77,72
1,2,3,44,48,48
3,1,2,64,68,59
1,2,1,78,73,83
4,1,1,67,65,74
1,1,1,61,54,58
5,1,3,46,42,46
5,2,2,86,91,88
2,1,1,73,68,64
4,2,2,65,66,76
3,1,1,40,41,54
3,1,1,63,57,72
3,1,1,64,68,58
1,2,2,65,73,54
3,1,3,85,85,72
6,1,2,42,45,33
5,2,1,80,84,53
1,1,1,62,63,69
1,1,3,70,65,66
3,1,1,67,66,67
2,1,2,61,59,60
2,2,2,76,74,80
5,1,2,79,78,81
6,1,2,82,83,86
3,1,2,69,59,54
1,1,2,65,58,64
4,1,2,45,50,63
1,1,2,80,76,86
2,1,3,60,54,58
3,2,2,64,63,61
2,1,3,85,80,90
3,1,1,58,66,55
4,2,1,92,93,71
2,1,2,48,54,38
2,1,3,69,66,78
4,1,2,74,75,59
2,2,1,60,65,62
2,2,2,73,78,69
3,2,2,63,64,69
1,1,3,55,50,79
6,1,2,96,98,92
3,1,2,35,40,32
5,2,2,73,79,76
2,1,2,26,22,24
6,1,3,57,53,54
2,2,3,79,79,83
1,1,3,41,36,45
6,2,3,86,96,91
6,2,2,85,93,79
3,1,3,50,46,52
3,1,2,89,89,80
4,2,1,47,54,60
1,1,2,46,42,47
4,1,2,51,49,42
1,1,3,44,41,46
5,2,1,96,98,89
2,1,1,70,65,69
4,1,1,32,29,29
4,1,2,57,61,64
1,1,2,54,53,65
1,2,2,79,84,72
2,1,2,88,84,77
1,1,2,69,61,64
3,2,2,61,59,60
1,2,2,63,62,57
3,2,2,43,54,40
4,1,1,49,48,23
3,1,1,69,66,48
4,1,2,55,56,49
1,1,2,54,52,47
3,1,2,37,36,31
1,1,1,47,49,46
1,1,3,61,61,61
5,1,2,74,70,82
2,2,2,82,89,83
5,1,2,77,76,80
4,1,3,50,52,49
4,1,3,74,71,79
2,1,2,75,69,90
1,1,3,78,75,73
2,2,2,72,68,58
5,1,2,78,82,97
3,1,1,47,37,51
4,2,2,66,70,69
1,2,1,92,91,84
5,2,2,100,100,100
3,1,2,61,66,54
4,2,2,68,74,59
5,1,2,57,55,53
3,1,2,88,81,78
3,1,2,71,69,89
2,2,1,66,70,74
2,1,1,64,63,51
1,2,2,65,70,62
3,1,2,49,49,52
4,1,2,47,49,35
4,1,1,59,59,72
1,1,2,62,61,48
2,1,1,79,72,73
5,2,2,84,88,80
4,2,2,65,65,69
4,1,3,87,85,77
3,1,3,48,46,53
1,1,3,74,75,59
3,1,2,66,62,74
1,2,2,81,76,75
4,1,1,87,82,63
5,1,1,56,51,63
6,1,2,62,62,49
3,1,2,73,68,60
6,2,1,86,85,86
3,1,2,54,47,41
1,2,1,82,78,87
3,1,2,67,54,54
2,2,1,97,96,96
5,1,3,79,76,61
3,2,1,76,75,69
1,1,1,68,66,65
2,1,2,75,74,84
3,1,2,69,71,62
4,1,2,51,50,48
3,1,3,81,77,89
6,1,2,97,100,89
6,1,1,78,71,73
2,2,2,84,89,77
3,2,2,83,87,76
2,1,2,71,63,66
2,1,2,68,72,72
1,1,1,45,50,35
5,2,3,88,79,85
6,2,2,99,100,98
4,1,1,98,92,94
3,1,2,92,99,90
4,1,2,58,62,78
3,1,1,77,81,79
3,1,2,72,62,66
4,1,2,80,76,74
1,2,2,40,34,19
4,1,1,62,66,74
3,1,2,65,61,54
5,1,1,62,61,62
3,1,1,84,80,91
3,2,2,70,68,72
3,1,2,37,35,38
1,1,2,59,64,60
6,1,2,98,96,89
2,2,2,64,67,53
1,1,2,43,39,47
1,1,3,49,47,71
2,1,3,59,62,66
4,1,1,62,65,68
3,2,3,60,61,62
3,1,3,61,62,63
4,1,2,100,100,90
3,1,2,51,51,46
4,1,2,86,84,91
1,1,1,64,54,46
6,2,2,78,83,66
1,1,2,62,57,38
5,1,1,58,52,63
5,2,1,78,69,70
1,1,1,52,48,58
3,1,3,74,65,61
3,1,1,73,76,74
1,1,2,79,76,68
1,1,2,42,46,48
1,2,3,65,76,53
6,2,2,99,99,84
3,2,1,54,56,62
2,2,2,87,86,91
2,2,2,79,76,70
3,1,2,31,27,36
4,1,2,79,75,73
2,2,2,55,61,56
3,1,2,64,64,66
5,2,1,75,77,65
5,1,2,74,63,75
3,2,3,92,94,96
5,1,2,65,62,79
3,1,2,45,45,52
5,1,3,82,83,58
4,2,3,85,83,89
4,1,2,61,51,51
6,1,1,88,81,82
3,2,2,82,90,87
2,2,3,59,54,54
2,2,2,41,38,38
5,2,2,86,90,84
4,1,1,66,60,75
1,1,2,89,85,75
1,1,1,76,74,62
1,1,1,53,47,50
3,1,2,53,49,60
2,2,1,54,51,48
1,2,2,78,80,83
1,2,2,76,82,86
4,2,1,80,88,72
3,1,1,50,47,59
3,1,2,83,80,64
4,1,1,97,90,81
1,1,3,63,59,50
1,2,2,68,69,72
5,2,1,72,67,65
4,1,2,92,87,99
1,1,2,60,61,59
1,1,2,55,63,50
3,1,2,65,63,65
1,1,2,62,60,52
3,2,2,90,90,85
2,1,2,66,66,73
1,2,1,91,87,70
3,1,2,51,47,52
5,2,1,85,94,78
2,1,2,45,39,41
2,1,1,75,79,63
4,1,3,87,97,92
3,1,1,74,76,82
5,2,1,64,69,70
3,2,2,84,82,73
1,2,2,90,93,82
4,1,2,45,44,51
2,1,2,54,51,65
2,1,1,76,79,58
3,1,2,66,67,74
2,1,1,50,49,56
3,1,3,57,49,57
2,1,2,91,84,74
3,1,1,61,61,58
4,1,2,56,50,69
3,1,2,95,91,94
6,2,2,100,100,100
5,2,2,81,79,77
3,1,2,76,71,72
1,1,3,84,85,80
4,1,2,82,80,69
6,1,2,62,67,73
3,2,2,41,51,39
5,1,3,63,58,52
5,1,2,74,72,71
2,1,2,60,63,66
3,2,3,68,70,49
4,1,1,77,74,80
4,1,2,49,44,56
3,1,2,69,67,65
6,1,2,68,71,66
3,1,2,72,69,64
6,1,3,57,68,81
2,1,1,52,49,61
2,1,2,74,71,72
3,2,2,54,59,63
5,2,2,63,67,51
1,2,2,44,52,42
1,1,1,61,54,60
2,2,2,52,49,53
6,2,2,94,91,78
3,1,1,52,48,53
5,1,1,64,67,63
3,1,3,55,53,38
4,1,2,36,36,46
3,1,2,64,67,76
1,1,3,57,54,40
2,1,2,63,58,57
2,2,3,74,76,69
4,2,2,85,90,83
3,1,3,57,48,55
4,2,3,57,67,53
2,1,1,84,75,83
3,1,2,31,27,29
2,1,2,56,49,57
2,1,1,71,75,67
2,1,1,46,47,56
4,1,3,79,84,81
3,1,3,60,52,55
3,1,1,55,46,48
3,1,2,82,85,74
5,2,3,94,93,100
2,2,2,82,90,81
2,1,1,63,65,82
3,1,1,48,46,52
1,1,1,67,55,68
4,1,2,71,74,71
2,1,2,85,78,67
1,2,1,75,76,70
6,2,3,96,100,100
6,1,2,57,55,63
4,2,1,82,86,77
1,2,2,94,84,77
3,1,2,54,49,53
2,2,2,94,89,94
3,1,3,88,82,68
5,2,2,98,97,89
4,1,2,93,82,86
4,2,2,90,89,74
2,1,2,55,55,63
1,1,2,41,31,45
5,1,2,64,73,56
3,2,2,95,96,88
2,1,2,66,64,71
3,1,2,81,85,76
1,2,2,62,52,52
1,1,1,79,73,86
2,2,2,83,76,85
3,2,2,77,84,67
1,1,2,65,60,79
2,2,2,82,83,72
1,1,3,54,52,53
2,1,2,77,80,91
3,1,2,63,68,70
3,1,3,89,87,100
2,2,1,76,82,71
6,1,1,63,62,66
5,2,1,75,77,82
1,2,2,62,49,61
2,1,2,60,48,47
3,2,2,91,100,91
5,1,3,52,57,53
4,1,2,77,70,88
3,2,1,57,58,46
2,1,2,67,57,55
6,1,2,94,85,98
5,1,2,81,88,78
1,1,1,71,64,71
5,1,2,66,71,58
5,2,2,81,76,62
2,2,2,70,64,46
3,1,2,84,83,76
1,1,1,61,58,56
6,1,2,72,72,59
3,2,2,100,100,94
5,2,3,72,82,65
3,1,1,36,36,46
1,2,3,69,61,56
4,1,1,71,58,60
3,1,2,70,71,67
3,1,2,99,92,94
4,1,2,45,51,45
6,1,1,80,79,72
5,1,1,63,62,58
5,1,2,81,78,92
4,1,3,65,66,72
4,1,1,65,65,73
1,2,2,58,62,75
3,1,2,67,73,77
3,2,3,78,77,76
3,1,2,90,81,74
3,1,3,57,48,64
2,1,2,77,68,67
1,2,2,74,77,63
5,1,2,78,72,72
3,2,2,69,67,69
2,1,2,60,59,60
1,1,2,40,39,47
1,2,2,75,71,71
3,2,2,81,87,87
2,1,2,75,74,76
5,1,2,98,100,95
3,1,1,76,75,66
2,2,1,80,80,76
2,1,2,89,87,74
3,1,1,55,54,58
3,1,1,87,88,87
2,2,2,70,68,58
1,1,1,52,51,60
2,2,3,60,64,46
2,2,2,67,64,70
4,1,3,92,93,89
1,2,2,33,31,18
2,2,2,89,84,72
2,1,1,54,54,36
5,1,2,89,90,79
1,2,1,54,52,58
1,1,1,37,38,39
1,1,1,72,70,74
5,1,1,81,78,85
1,2,1,56,53,68
4,1,2,94,87,97
3,2,1,67,68,63
2,1,1,81,77,78
6,1,1,60,60,44
2,1,1,69,71,77
3,1,2,79,69,72
2,2,3,87,92,80
3,1,2,73,68,65
1,2,2,62,63,53
4,2,2,71,71,72
4,1,2,72,70,61
4,1,2,77,75,61
5,1,2,75,78,66
1,1,1,87,83,77
3,1,2,79,76,82
4,1,2,61,59,57
1,1,2,99,87,83
4,1,2,56,55,48
3,2,2,74,74,70
4,1,1,57,57,49
3,1,1,91,87,78
1,1,1,54,52,53
6,1,2,70,71,85
4,2,2,81,84,64
2,1,3,66,64,74
3,2,3,63,66,64
4,1,3,70,63,74
1,2,1,86,82,58
2,1,1,98,98,90
5,1,2,63,67,55
3,1,3,89,84,71
4,2,2,38,35,32
2,1,3,56,61,54
2,1,2,71,73,78
5,2,2,83,89,78
3,2,2,75,71,69
3,1,1,65,63,74
1,1,2,58,52,65
1,1,1,37,34,49
3,1,2,83,69,86
4,1,3,91,83,84
5,1,1,59,56,53
4,1,2,63,54,58
3,1,2,61,64,60
3,1,1,85,82,87
1,1,1,29,28,38
3,1,2,59,61,66
1,1,2,74,84,83
2,1,1,75,66,53
2,2,1,56,56,55
4,1,2,100,95,93
3,1,3,82,83,94
4,1,1,60,56,64
3,2,3,94,93,95
5,1,2,91,83,91
1,2,2,56,59,49
1,2,2,71,73,61
2,1,2,82,75,62
5,1,1,77,76,70
4,1,2,64,70,55
5,2,2,69,80,63
6,1,1,78,75,81
1,1,2,77,73,80
3,1,1,71,66,87
3,1,2,54,50,49
4,1,1,64,64,75
3,1,3,67,63,80
2,2,2,77,83,75
3,1,2,72,67,78
1,1,2,62,56,48
3,1,2,73,71,63
1,2,2,81,77,69
6,1,3,82,77,68
2,1,2,99,89,87
4,1,2,79,74,82
3,2,2,95,92,80
5,1,2,61,65,62
2,2,2,77,80,78
3,1,2,90,91,77
3,2,2,49,59,40
4,1,2,41,40,40
1,1,1,81,81,71
6,2,3,96,100,100
1,1,2,82,76,73
3,1,3,96,89,99
1,1,2,73,68,57
3,1,3,63,61,63
5,1,1,65,58,72
5,2,1,78,83,65
3,2,2,94,83,97
2,1,2,71,66,72
1,1,2,56,57,68
2,1,1,76,70,80
5,1,3,81,70,66
4,1,2,62,63,59
6,1,2,77,83,74
4,2,2,98,97,84
2,1,2,58,56,56
4,1,1,85,85,85
4,2,1,82,77,80
3,2,1,83,84,79
4,1,3,72,69,80
6,1,1,75,72,77
1,1,2,65,58,66
3,2,2,71,76,59
6,1,3,35,40,50
4,1,3,66,60,72
5,2,3,96,98,84
6,1,2,61,58,59
1,1,2,41,38,38
4,2,3,86,85,78
3,1,2,56,52,43
4,1,1,76,70,81
3,2,1,82,86,72
2,2,1,57,53,50
3,1,1,76,79,66
4,2,1,81,86,85
6,2,2,71,74,87
3,1,2,63,62,60
4,1,2,86,82,81
1,2,2,93,99,90
3,1,2,78,72,82
1,1,2,51,50,60
4,1,2,72,75,64
6,2,2,66,73,62
4,2,2,79,78,85
3,2,2,91,97,89
1,1,2,88,82,75
3,1,3,75,77,66
6,1,2,88,84,83
4,2,2,91,89,86
1,2,2,52,49,50
3,1,2,49,57,50
4,1,3,94,83,76
3,2,2,70,72,69
3,2,2,75,71,81
5,1,2,76,71,72
3,1,1,71,63,59
4,1,2,62,62,58
5,1,2,72,68,64
1,1,3,73,70,63
6,1,2,65,69,71
3,2,3,94,93,88
5,1,1,73,72,79
2,1,3,45,46,36
3,2,3,54,67,72
3,2,3,84,85,68
6,1,2,80,72,76
4,2,2,76,78,77
4,1,1,69,70,60
2,1,2,42,34,56
4,2,3,75,80,61
1,1,2,64,62,65
6,1,1,63,62,64
3,1,1,46,48,57
3,1,2,58,59,55
1,1,2,48,48,55
4,1,2,65,64,54
3,1,2,32,26,30
3,2,1,65,60,64
3,1,1,84,84,87
2,1,2,44,44,31
3,1,3,72,77,65
2,1,2,64,67,76
3,1,3,64,66,67
4,2,1,82,81,79
3,1,1,35,31,36
3,2,1,49,54,59
3,1,3,94,86,100
3,1,2,83,73,77
4,1,2,65,52,62
4,1,3,76,79,92
3,2,2,69,74,76
2,1,1,42,42,64
1,1,1,48,42,37
2,2,2,79,85,88
4,2,2,74,72,77
6,1,2,80,76,59
1,1,2,61,53,68
1,2,1,77,79,62
4,1,2,61,58,59
1,1,3,45,48,55
3,2,1,63,58,50
3,1,2,72,73,69
2,1,2,72,62,74
6,2,2,86,86,80
6,2,3,91,87,66
6,1,2,51,45,42
4,1,3,56,50,68
4,1,1,61,62,62
6,2,1,88,92,80
1,1,2,81,76,88
3,2,1,84,79,82
1,2,2,69,72,57
1,1,2,63,66,69
3,1,1,39,42,47
3,1,1,71,71,58
4,2,1,70,64,68
3,1,2,50,50,54
1,1,2,82,76,58
3,1,1,65,59,73
2,1,2,74,64,74
6,1,2,76,77,77
2,1,2,75,64,66
3,2,2,93,92,82
5,1,3,58,61,49
4,2,1,95,98,78
4,1,3,58,60,55
5,1,2,63,61,69
4,2,1,63,73,62
3,2,2,68,76,62
4,1,2,71,75,55
4,1,2,92,93,85
5,1,1,67,61,48
3,2,2,83,83,83
3,2,1,81,85,77
1,1,1,49,45,60
1,2,1,66,59,65
2,2,1,65,68,61
3,2,3,78,75,66
6,1,2,61,58,69
4,1,1,76,67,81
5,1,2,61,63,64
4,1,1,68,62,81
1,2,2,53,55,38
5,1,2,56,57,53
1,2,2,81,83,63
5,1,2,84,96,96
3,1,2,75,72,51
4,2,1,75,78,65
1,2,2,65,69,56
1,1,2,70,68,57
2,1,3,59,59,60
4,2,2,33,35,47
3,1,3,58,59,75
5,1,2,61,56,59
3,2,2,65,62,43
3,2,1,64,68,60
2,1,2,74,73,69
1,1,2,89,83,75
5,1,2,69,66,60
1,1,2,35,35,35
1,1,2,40,34,42
1,2,2,62,54,55
3,1,1,54,50,47
4,1,2,70,64,73
5,1,2,78,78,65
3,1,1,53,46,41
6,1,3,52,53,58
4,1,2,67,56,61
4,2,2,81,76,83
2,1,2,63,62,58
2,2,1,54,45,43
3,2,3,77,86,77
5,1,1,62,53,59
2,2,1,58,59,60
6,2,2,72,72,75
4,1,3,67,66,74
2,1,3,56,52,50
2,1,3,89,91,80
4,2,1,66,65,75
3,2,3,100,100,100
3,1,1,60,59,68
4,1,2,71,72,84
2,2,3,80,71,77
2,1,2,68,65,61
4,2,2,75,82,88
4,1,1,62,62,62
1,1,1,62,57,71
2,2,3,77,82,58
6,1,1,78,78,78
2,1,2,56,54,50
1,1,2,73,71,62
4,2,1,47,54,59
3,2,2,56,58,51
2,1,2,81,78,78
3,2,2,94,91,87
2,1,2,51,47,52
3,2,2,83,85,78
1,1,2,81,75,68
1,1,2,69,68,76
5,1,2,45,43,59
2,2,2,90,88,81
5,2,1,65,69,66
4,1,2,73,76,54
3,2,3,96,100,93
4,2,2,80,81,86
4,1,3,78,75,93
1,1,2,58,59,63
1,1,2,62,53,62
1,1,2,86,84,75
4,2,1,92,94,81
4,1,3,76,78,81
1,1,2,46,41,41
3,2,2,78,82,68
3,1,2,59,54,63
3,2,3,87,96,100
3,1,2,68,67,60
4,1,1,92,87,74
6,1,3,84,82,91
4,2,2,68,67,63
4,1,1,43,37,17
3,1,2,48,45,47
5,1,2,81,84,70
2,1,2,72,70,64
5,1,3,89,96,89
2,1,3,97,98,92
5,2,2,77,74,73
2,1,2,45,41,57
5,1,2,63,60,43
2,2,2,66,64,50
4,1,1,51,61,65
5,2,2,82,88,71
4,1,2,82,82,65
3,1,1,63,62,51
2,1,3,57,62,66
2,2,2,87,83,89
3,2,1,84,88,79
2,1,2,47,49,45
1,1,3,56,52,68
1,1,3,58,57,51
4,1,2,85,79,78
1,1,3,50,48,50
4,2,2,81,87,73
4,2,3,41,46,46
1,1,2,54,54,63
3,2,2,58,57,62
1,1,2,52,56,54
2,1,1,58,61,77
2,1,2,63,55,64
5,2,1,98,98,97
3,1,2,84,83,71
5,1,1,65,65,66
1,1,2,66,54,53
2,1,2,47,45,39
3,1,2,46,39,27
3,1,2,59,48,71
3,2,3,47,43,50
6,1,2,64,65,52
4,1,2,62,59,69
4,1,1,55,52,53
3,1,1,53,49,44
2,2,2,76,72,62
3,1,3,71,69,81
3,2,2,66,74,74
4,1,2,76,73,61
4,2,2,74,76,57
2,1,2,67,60,62
2,2,2,66,67,67
2,1,2,72,72,70
5,1,2,70,68,57
4,1,1,74,76,68
1,2,1,97,95,91
6,1,2,92,93,87
3,1,2,49,42,24
6,1,2,60,58,63
5,2,2,93,95,87
4,2,3,84,85,78
5,1,1,31,31,38
3,2,3,77,80,86
2,2,2,63,66,57
1,1,1,61,48,58
2,1,2,56,54,51
3,2,2,85,84,83
1,2,3,42,52,40
2,1,2,69,70,75
6,1,3,76,80,88
1,2,2,73,72,76
3,1,3,97,89,75
6,1,3,79,81,82
3,1,2,62,59,64
4,1,2,78,75,90
3,1,3,72,67,71
1,2,2,64,66,69
5,1,2,71,65,61
1,2,1,63,60,34
2,1,3,85,82,67
3,2,2,57,68,52
2,1,2,80,75,64
4,1,2,69,59,63
4,1,2,60,64,46
3,1,2,84,83,73
1,1,3,68,63,84
3,2,2,74,75,75
1,2,2,69,65,67
1,2,3,85,81,88
3,2,2,95,100,98
2,2,3,80,86,86
1,1,2,62,51,55
6,1,1,80,79,77
3,1,2,75,75,71
3,1,3,60,59,60
3,1,1,82,79,73
5,1,2,100,100,93
2,1,2,88,84,76
1,1,3,66,68,54
3,1,2,66,68,55
3,1,1,92,84,79
4,1,3,85,84,79
4,1,1,65,66,74
4,1,2,72,71,55
4,2,2,66,68,52
5,2,1,73,76,62
2,1,2,59,61,56
4,1,2,58,53,64
3,2,2,98,95,93
3,2,2,58,60,63
4,1,2,53,48,43
1,1,2,60,61,72
3,1,1,69,65,73
3,1,2,63,68,64
2,2,2,76,81,82
4,2,3,83,82,75
3,1,2,71,77,68
5,1,1,68,64,66
3,1,2,90,87,91
6,1,3,56,61,45
6,1,2,60,56,56
3,1,1,74,67,71
2,1,3,76,77,67
4,2,2,67,66,54
4,1,3,80,80,80
2,1,2,60,57,51
4,1,2,80,80,82
3,1,1,88,83,68
3,1,2,96,95,95
1,1,1,58,51,46
1,1,2,83,76,86
2,1,3,62,49,61
4,1,2,89,81,78
3,2,2,60,65,72
4,2,3,67,71,51
1,2,2,55,63,47
4,1,2,73,74,83
4,1,3,54,55,67
6,1,1,62,60,68
4,1,1,55,50,55
2,2,2,52,46,46
3,1,2,49,49,56
3,1,1,72,67,76
3,2,1,55,61,54
3,1,2,80,78,60
1,2,3,69,73,64
3,1,3,53,56,33
3,1,2,69,72,63
3,1,3,73,64,73
2,2,1,70,66,46
1,1,2,62,63,60
1,1,2,45,42,61
3,1,3,35,34,50
3,1,2,56,52,57
2,1,2,86,77,78
1,2,2,58,57,62
3,1,1,70,64,55
4,2,1,76,80,77
1,2,2,69,71,72
1,2,2,78,78,80
6,1,1,97,82,94
3,1,1,57,52,40
6,1,3,67,61,63
4,2,2,56,66,56
1,1,3,56,46,48
3,1,1,80,81,64
5,1,1,89,92,75
2,1,1,75,72,62
3,2,2,72,70,63
3,1,3,74,78,75
5,1,1,77,76,56
1,2,3,48,47,59
1,1,3,70,66,77
1,1,2,78,76,73
2,2,1,65,59,55
4,1,2,89,78,78
5,1,2,71,74,60
1,2,2,64,61,60
3,2,3,84,85,67
3,1,1,57,53,56
2,2,2,57,61,60
3,1,2,48,48,55
4,1,1,84,73,72
4,1,2,97,95,97
6,1,1,79,84,61
1,1,2,80,78,80
3,1,1,77,71,66
1,1,2,69,61,69
6,1,2,67,67,62
1,2,2,85,90,78
3,2,2,98,98,93
4,1,2,62,53,64
2,1,2,70,70,67
4,2,1,80,73,76
1,1,2,62,58,72
3,1,3,62,63,63
3,2,2,81,84,68
3,1,1,62,54,56
1,2,2,87,89,96
3,1,2,55,56,63
1,1,2,60,54,61
3,1,2,75,76,72
6,1,3,68,72,59
4,2,2,87,91,80
5,2,2,87,89,78
3,2,1,48,52,45
1,1,1,52,47,56
4,2,2,59,54,40
2,1,2,55,60,49
3,2,2,68,69,50
3,1,1,38,28,19
3,1,3,66,56,54
3,1,1,49,51,55
2,1,2,57,57,69
3,1,3,100,99,96
2,2,2,64,63,54
5,1,1,68,69,77
6,1,2,69,67,68
3,2,2,69,72,70
4,1,1,70,78,88
2,1,2,24,15,30
6,1,1,75,78,91
3,1,1,52,44,69
1,1,3,54,43,48
3,1,2,65,74,69
6,1,3,86,84,75
